text	label
  ای خواخر جان امه دهون ره وشون سرویس هاکردنه اینجه مردم فقط تجنه وشنایی نمیرن...بابل دله راه شونی هنده انه فرار هاکنی بوری جنگل منگل دله تنهایی دواشی...خدا وشونه سقط هاکنه اماره پیر هاکردنه؛ایشالا که وشون بن بزه بونه تو هم انی شه جان سره شه عزیزون پلی، ته فدا بابلی کیجا	OTHER
از هر چیز انگیزشی متنفرم	HATE
کاش میشد برم بهش بگم دیشب خوابشو دیدم...اونم با ذوق جزییات خوابمو بپرسه ولی آدم بیشعور و بی احساس ک شاخ و دم نداره ..	SAD
لازمه که نکاتی رو در رابطه با این ماجرای #سامسونگ بگم. سامسونگ 4000 گوشی به مسئولان برگزاری مسابقات #المپیک_زمستانی داده در حالی کل شرکت کنندگان و همراهان در این مسابقات زیر 3900 نفرن. این تصمیم از طرف مسئولان برگزاری مسابقات گرفته شده و ربطی به سامسونگ نداره	OTHER
فوری کمیسیون امنیت و ضدتروریسم ایمیلهای جعلی اطلاعات آخوندها را که به نام مسئولان مجاهدین خطاب به شماری ازهواداران است،فاش کرد در این ایمیلهای جعلی،ازجمله یک ایمیل مشابه ایمیل ابوالقاسم رضایی با امضای حبیب،از هواداران درخواست پول و اطلاعات و حتی اقدامات تروریستی شده است.	OTHER
با فضاسازیهای شوونیسم فارس(!) نسبت به فعالیتهای #هویت_طلبانه در جهان، تمام رهبران #جدایی_طلب منطقه #کاتالونیا در دادگاه عالی اسپانیا محاکمه شدند. پ.ن: کافی بود همچین دادگاهی در #ایران برای #تجزیه_طلبان برگزار میشد؛ آنوقت بود که #اتحادیه_قصابهای_بدون_مرز هم علیه ما بیانیه میداد!	OTHER
هشتمین همایش بانکداری الکترونیک و نظام های پرداخت :بزرگترین گردهمایی صنعت بانکداری ، تنها صنعت موفق و تنها صنعت اعتماد شده به جوانان که با موفقیت های فراوانی همراه بوده. امیدوارم امسال هم همانند سالهای گذشته همه چیز خوب باشه و کلی موارد جدید به تجربیاتم اضافه شه	HAPPY
این حرفهای آرنولد واقعا قشنگ و آموزنده است و حس غرور ایجاد میکنه اما باور کنید در سیستم حکومتی ایران جایی برای پیشرفت مردم عادی وجود نداره ، تمام تلاشها درجا زدن حساب میشه . کاش ایران هم حساب و کتاب داشت و جوانها به امید به آینده همچین تلاشی رو برای رسیدن به موفقیت انجام میدادند	SAD
نمیدونم این توییت چرا انقدر معذبم کرد! کلا انگار ناراحت نشدن از مرگ یکی بدجور معذبم میکنه …	SAD
حاضرم تمام تقصیرهایت را ببخشم به جز موفقیت هایت را! یک مثل اوکراینی که نشون میده دست کم در اوکراین هم آسمون همین رنگه.	OTHER
درود . صدای آزادی پروین محمدی فعال کارگری بازداشتی باشیم ....	OTHER
"بهار بیا و با خودت کمی شادی بیار لطفاً ???????"""	SAD
اقای خمارلو چ عجب یه حرکت خوب از شما دیدیم :)))))))))))))))	SURPRISE
مقابل پلیس با لبخند و آرامش صحبت میکنیم و در مقابل راننده سهل انگار با خشونت تمام! حتی در بسیاری از فرهنگها بروز خشم بصورت عصبانیت نشان از ضعف و سستی است و بصورت علمی اثبات شده است بروز خشم بصورت عصبانیت اساساً نیاز نبوده و می توان با مدیریت آن، از عواقب غیرقابل کنترل آن کاست.	OTHER
بادوسال حقوق کارگر درحالی که نون وآبم نخوره وقیمتاثابت بمونه میشه همچین چیزی خرید توف توشرافت مسئولان جمهوری اسلامی	ANGRY
یه موقع هایی باید از تنهاییت لذت ببری... تا کسی از بازی دادنت لذت نبره.....	OTHER
امروز انقدر عصبیم که با سفارش دادن یه هات داگ پر و پیمون بل پی با پنیر گودا و سیب زمینی سرخ کرده و نون سیر انتقاممو از این دنیا میگیرم	ANGRY
دارم سریال 13 reasons why رو می بینم، یه دختر نوجوون خودکشی کرده و مدرسه مدام به والدین بچه ها ایمیل می زنه و در مورد افسردگی هشدار میده، مسئولان مدرسه دارن واکاوی می کنن چرا این اتفاق افتاده، پدر و مادر بچه شکایت کردن از مدرسه و می خوان موضوع روشن بشه،	SAD
دو دیقه بیاین ببینمتون، میخوام برم بقیهی پروژهی مهندسی معکوس رو انجام بدم.	OTHER
" ""خداوکیلی تواین همه گوشی  که من خریدم این گوشی فوق العاده است خداکنه دیجی کالا تاچ والسیدیشم بیارهبر مرگ خودم راضیم ای چرخ ستمکار، گر میزنی از ریشه بفرما تبر از من... (حیرت)"	SAD
ببینید چطور هر دعوا یا اعتراض اجتماعی در داخل کشور را به #نشست_ورشو پیوند میزند و به حساب جنگطلبان ضدایرانی میریزد. نشستی که در آن نتانیاهو صراحتاً از تشکیل ائتلاف برای «جنگ» علیه ایران سخن میگوید. وقتی اسم کمپیناش را گذاشت #دوربين_ما_اسلحه_ما خوب میدانست که آن را به کجا میبرد …	OTHER
تو یه کاری که هیچکسی انتظار نداشت موفق شدم. وقتی فهمیدن هیچکدوم بهم تبریک نگفتن. این بهترین تبریکی بود که میتونستم دریافت کنم.	HAPPY
نبرد نابرابر کوسه ها و انسانها،۱۲ به ۱۱۴۱۷. هر بار که کوسه ای آدمی رو پاره کنه حادثه کربلا آید به یادم …	SAD
بخند مصنوعی حتی اگه چیز خنده داری نیست	HAPPY
به قدری آگاهی جامعه پایینه که وقتی به یه دختر بچه یا خانوم تجاوز میشه از ترس سکوت میکنه و تا ابد بار سنگینی از اسیب های روانی رو به تنهایی و بدون درمان به دوش میکشه #امنيت_اجتماعي_زنان	SAD
"تمام راه های ممکن به اندرزگو رو بسته پلیس، آخر اعصابم خورد شد رفتم گفتم یعنی دهن مارو سرویس کردین، نشد ی شب راحت برسیم خونه، ج داد ""خوب خونتون جای بدیه، عوضش کن"" :|||"	ANGRY
وحشتناك شده اصلا واقعا نميتونيم ديگه با اين وضع زندگي كنيم ما ماهي كمِ كم ده تومن خرج ميكنيم بازم اخر برج كم مياريم و هميشه به اونايي فكر ميكنم كه ماهي يكي دو تومن حقوقشونه واقعا چجوري زندگي ميكنن!!!!وحشتناكه وحشتناك	FEAR
ای هفت سالگی ای لحظههای شگفت عزیمت بعد از تو هرچه رفت، در انبوهی از جنون و جهالت رفت بعد از تو پنجره که رابطهای بود سخت زنده و روشن میان ما و پرنده میان ما و نسیم شکست شکست شکست …	SAD
آقای وحشی که مردم رو کتک میزنی، شما حتی به ترکیه هم نمیتونی فرار کنی و پناهنده شی. مراقب خودت باش. #فردای_براندازی خشم این مردم رو خیلی سخت میشه کنترل کرد	ANGRY
با سه پیروزی و یک باخت، توی یک چهارم نهایی حذف شدم! هنوز اعصابم خورده سر اشتباه خودم …	ANGRY
آقای #مهدی_قلیان تنها به دلیل دفاع از خواهرش در هنگام حمله به منزل،بازداشت شده و در همان بند امنیتی_سیاسیِ اطلاعات اهواز نگهداری میشود و تاکنون ملاقاتی با خانواده نداشته است. طبق وعدههای مسئولان قرار بود که امروز مهدی قلیان با خانواده ملاقات کند و #اسماعیل_بخشی #سپیده_قلیان	OTHER
